"","qseqid","species","genus","family","order","class","phylum","kingdom","seq_percID","top_perc","diff","taxonomic_level","taxon"
"651","3116d3c012ec82526a3575f49d3706cd","Cottus cognatus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,98.214,0,"genus","Cottus"
"652","31b34decfef0437daebaefa1e56af49c","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Oncorhynchus"
"653","31b34decfef0437daebaefa1e56af49c","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Oncorhynchus"
"654","31b34decfef0437daebaefa1e56af49c","Oncorhynchus mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Oncorhynchus"
"655","31bf5b448ff44644087dc16f9c65132e","Lepidopsetta bilineata","Lepidopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"genus","Lepidopsetta"
"656","31bf5b448ff44644087dc16f9c65132e","Lepidopsetta polyxystra","Lepidopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"genus","Lepidopsetta"
"657","347555007042ebc416da02c09f947eed","Cottus aleuticus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Cottus"
"658","347555007042ebc416da02c09f947eed","Cottus cognatus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,99.405,0,"genus","Cottus"
"659","347555007042ebc416da02c09f947eed","Cottus asper","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.81,99.405,0.594999999999999,"genus","Cottus"
"660","35e5ea3d247323b24217d0bb1f4ad9a4","Myoxocephalus jaok","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"661","35e5ea3d247323b24217d0bb1f4ad9a4","Myoxocephalus polyacanthocephalus","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"662","35e5ea3d247323b24217d0bb1f4ad9a4","Myoxocephalus stelleri","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"663","35e5ea3d247323b24217d0bb1f4ad9a4","Myoxocephalus quadricornis","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Myoxocephalus"
"664","35e5ea3d247323b24217d0bb1f4ad9a4","Myoxocephalus scorpius","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Myoxocephalus"
"665","3660c3f286a2a85f21bec7c7902f6b37","Hexagrammos lagocephalus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"666","3660c3f286a2a85f21bec7c7902f6b37","Hexagrammos octogrammus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"667","3660c3f286a2a85f21bec7c7902f6b37","Hexagrammos stelleri","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"668","377c66c6f3c16577dd4a6918e23cb576","Cottus aleuticus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Cottus"
"669","377c66c6f3c16577dd4a6918e23cb576","Cottus cognatus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Cottus"
"670","377c66c6f3c16577dd4a6918e23cb576","Cottus asper","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.225,98.817,0.591999999999999,"genus","Cottus"
"671","38215451d3a3e996f23c81f111ee4b27","Cottus aleuticus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"672","38215451d3a3e996f23c81f111ee4b27","Cottus cognatus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"673","38215451d3a3e996f23c81f111ee4b27","Cottus asper","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Cottus"
"674","399706fcad3eff499ed05efbeacf6275","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Oncorhynchus"
"675","399706fcad3eff499ed05efbeacf6275","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,99.412,0.588000000000008,"genus","Oncorhynchus"
"676","3a43726c6bdd111d449a31c407a86c3c","Salvelinus alpinus","Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Salvelinus"
"677","3a43726c6bdd111d449a31c407a86c3c","Salvelinus malma","Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Salvelinus"
"678","3b09d121c97a41f30b3a03e80e3dd37f","Cottus aleuticus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Cottus"
"679","3b09d121c97a41f30b3a03e80e3dd37f","Cottus cognatus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Cottus"
"680","3b09d121c97a41f30b3a03e80e3dd37f","Cottus asper","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.225,98.817,0.591999999999999,"genus","Cottus"
"681","3c7a8f886cab7b1ed8f82aaca42fd599","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,98.824,0,"genus","Oncorhynchus"
"682","3c7a8f886cab7b1ed8f82aaca42fd599","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"genus","Oncorhynchus"
"683","3dbf529db09de3efc890a0d8d2f2a5ab","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Oncorhynchus"
"684","3dbf529db09de3efc890a0d8d2f2a5ab","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.225,98.817,0.591999999999999,"genus","Oncorhynchus"
"685","3dbf529db09de3efc890a0d8d2f2a5ab","Oncorhynchus mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.225,98.817,0.591999999999999,"genus","Oncorhynchus"
"686","406295c0c19b9aed68ce751064973865","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Oncorhynchus"
"687","406295c0c19b9aed68ce751064973865","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Oncorhynchus"
"688","41f220318ccca7c2c99f235cf4e84d47","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Gadus"
"689","41f220318ccca7c2c99f235cf4e84d47","Gadus macrocephalus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",98.824,99.412,0.588000000000008,"genus","Gadus"
"690","424d920d8e8b8de7ea57cb1774923053","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Oncorhynchus"
"691","424d920d8e8b8de7ea57cb1774923053","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,99.412,0.588000000000008,"genus","Oncorhynchus"
"692","42b6cd424b2a114e2cda21cd4738384e","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,98.824,0,"genus","Oncorhynchus"
"693","42b6cd424b2a114e2cda21cd4738384e","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"genus","Oncorhynchus"
"694","42cfb6ec7633c7f6769a9a3bc94b6499","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Oncorhynchus"
"695","42cfb6ec7633c7f6769a9a3bc94b6499","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Oncorhynchus"
"696","42cfb6ec7633c7f6769a9a3bc94b6499","Oncorhynchus mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Oncorhynchus"
"697","42f8b5e7194c29a878740ced2806cd5c","Myoxocephalus jaok","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Myoxocephalus"
"698","42f8b5e7194c29a878740ced2806cd5c","Myoxocephalus polyacanthocephalus","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Myoxocephalus"
"699","42f8b5e7194c29a878740ced2806cd5c","Myoxocephalus stelleri","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Myoxocephalus"
"700","42f8b5e7194c29a878740ced2806cd5c","Myoxocephalus quadricornis","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.225,98.817,0.591999999999999,"genus","Myoxocephalus"
"701","42f8b5e7194c29a878740ced2806cd5c","Myoxocephalus scorpius","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.225,98.817,0.591999999999999,"genus","Myoxocephalus"
"702","4388b2982866797295a71c96885a33d7","Cottus aleuticus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"703","4388b2982866797295a71c96885a33d7","Cottus cognatus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"704","4388b2982866797295a71c96885a33d7","Cottus asper","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Cottus"
"705","45196a2a69ae57bf61115c4b8ac56e50","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Oncorhynchus"
"706","45196a2a69ae57bf61115c4b8ac56e50","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,99.412,0.588000000000008,"genus","Oncorhynchus"
"707","4827861f5d3cea9045ab92d1d610d033","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,98.824,0,"genus","Oncorhynchus"
"708","4827861f5d3cea9045ab92d1d610d033","Oncorhynchus mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"genus","Oncorhynchus"
"709","4827861f5d3cea9045ab92d1d610d033","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"genus","Oncorhynchus"
"710","489104c66eddae5425ed767c424db56a","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Oncorhynchus"
"711","489104c66eddae5425ed767c424db56a","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.225,98.817,0.591999999999999,"genus","Oncorhynchus"
"712","489104c66eddae5425ed767c424db56a","Oncorhynchus mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.225,98.817,0.591999999999999,"genus","Oncorhynchus"
"713","48aeb214383b1b7f293f412acdf7fbc4","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Oncorhynchus"
"714","48aeb214383b1b7f293f412acdf7fbc4","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Oncorhynchus"
"715","4922adffdf64113232506c3398f484df","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Oncorhynchus"
"716","4922adffdf64113232506c3398f484df","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Oncorhynchus"
"717","4984ae521b80f0b3e118046a2e6c09c9","Hexagrammos lagocephalus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"718","4984ae521b80f0b3e118046a2e6c09c9","Hexagrammos octogrammus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"719","4984ae521b80f0b3e118046a2e6c09c9","Hexagrammos stelleri","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"720","4a7440e13c2ca711646acd487c240e59","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Oncorhynchus"
"721","4a7440e13c2ca711646acd487c240e59","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Oncorhynchus"
"722","4ac22cbfc6eaa0afc68ca1026c03b73e","Cottus aleuticus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Cottus"
"723","4ac22cbfc6eaa0afc68ca1026c03b73e","Cottus cognatus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Cottus"
"724","4ac22cbfc6eaa0afc68ca1026c03b73e","Cottus asper","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.225,98.817,0.591999999999999,"genus","Cottus"
"725","4bc57ff4684d819ad5750637321037e8","Salvelinus alpinus","Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,99.412,0.588000000000008,"genus","Salvelinus"
"726","4bc57ff4684d819ad5750637321037e8","Salvelinus malma","Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,99.412,0.588000000000008,"genus","Salvelinus"
"727","4c19c7d225f194c6eb9506b8826a94ed","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Oncorhynchus"
"728","4c19c7d225f194c6eb9506b8826a94ed","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Oncorhynchus"
"729","4c19c7d225f194c6eb9506b8826a94ed","Oncorhynchus mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Oncorhynchus"
"730","4cb6a272ad0a0c3d81392c39a4e1da4c","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Oncorhynchus"
"731","4cb6a272ad0a0c3d81392c39a4e1da4c","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Oncorhynchus"
"732","4cb6a272ad0a0c3d81392c39a4e1da4c","Oncorhynchus mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Oncorhynchus"
"733","4dad996092f7b40f02cc415bb72e7db4","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,98.824,0,"genus","Oncorhynchus"
"734","4dad996092f7b40f02cc415bb72e7db4","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,98.824,0,"genus","Oncorhynchus"
"735","4dad996092f7b40f02cc415bb72e7db4","Oncorhynchus clarkii","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"genus","Oncorhynchus"
"736","4dad996092f7b40f02cc415bb72e7db4","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"genus","Oncorhynchus"
"737","4dad996092f7b40f02cc415bb72e7db4","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"genus","Oncorhynchus"
"738","4dad996092f7b40f02cc415bb72e7db4","Oncorhynchus mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"genus","Oncorhynchus"
"739","4dcc7f83d824c52fc2e6b1c9f66eaa2e","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Oncorhynchus"
"740","4dcc7f83d824c52fc2e6b1c9f66eaa2e","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,99.412,0.588000000000008,"genus","Oncorhynchus"
"741","4e41fa20f01744719503e83a1126dd7c","Hexagrammos lagocephalus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"742","4e41fa20f01744719503e83a1126dd7c","Hexagrammos octogrammus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"743","4e41fa20f01744719503e83a1126dd7c","Hexagrammos stelleri","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"744","4fea60a5b00f03a8cac5a67a73e6cf43","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Gadus"
"745","4fea60a5b00f03a8cac5a67a73e6cf43","Gadus macrocephalus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",98.824,99.412,0.588000000000008,"genus","Gadus"
"746","5271a32223559a022e48a72b4703c608","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Oncorhynchus"
"747","5271a32223559a022e48a72b4703c608","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,99.412,0.588000000000008,"genus","Oncorhynchus"
"748","541e92522c03f992a640bc91722bb97a","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Oncorhynchus"
"749","541e92522c03f992a640bc91722bb97a","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,99.412,0.588000000000008,"genus","Oncorhynchus"
"750","542cd9375cfa89646e1aa0b4ab4cde89","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,98.824,0,"genus","Oncorhynchus"
"751","542cd9375cfa89646e1aa0b4ab4cde89","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,98.824,0.007000000000005,"genus","Oncorhynchus"
"752","542cd9375cfa89646e1aa0b4ab4cde89","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.225,98.824,0.599000000000004,"genus","Oncorhynchus"
"753","542cd9375cfa89646e1aa0b4ab4cde89","Oncorhynchus mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.225,98.824,0.599000000000004,"genus","Oncorhynchus"
"754","551b3ec732dbe1c05593abe230ca4f53","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,98.824,0,"genus","Oncorhynchus"
"755","551b3ec732dbe1c05593abe230ca4f53","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"genus","Oncorhynchus"
"756","551b3ec732dbe1c05593abe230ca4f53","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"genus","Oncorhynchus"
"757","5598b4022b1a3520cbc17dc4092f385b","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Oncorhynchus"
"758","5598b4022b1a3520cbc17dc4092f385b","Oncorhynchus clarkii","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,99.408,0.591000000000008,"genus","Oncorhynchus"
