"","qseqid","taxon","taxonomic_level","species","genus","family","order","class","phylum","kingdom"
"508","2d6f016c70103deba4c20afc9828b463","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"509","2db03c4ffd9859f55da6eb4c8fe3e452","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"510","2e2c6c1d833b857d2e8366c6134fb686","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"511","2e569d46b078ea04402dcc598af9a052","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"512","2e672a27c54ce1e0800ffbfc1375d6a2","Leptocottus armatus","species","Leptocottus armatus","Leptocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"513","2eb5c47148a248f7d70eb8e4b8f37f9c","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"514","2ef0a106cbe2ab5b3d027dfd5a475846","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"515","2f06f50d2fabe1439e436c7e7019c4ba","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"516","2f474ccb5aca59bac1f34f72fad283c0","Oncorhynchus nerka","species","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"517","2f9f38a3b91b6800b08ea0d567e20634","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"518","2fb2b8f9a1e92e19342e2c3f1508887c","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"519","2ff1006639451533598343b610a8464a","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"520","302fee9cfbacf12b204c4ecd0c3f3d7e","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"521","30896fac7f319f006bd39c88c4e0c912","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"522","317977858d3e370ef6e22b4b2a09bebe","Pholis laeta","species","Pholis laeta","Pholis","Pholidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"523","318aa0f0d4de9614b920b461a0ac9a88","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"524","3223f74f94ab1c8f12ec9fb5e1a90802","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"525","32342f847ace885a78b320723d940253","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"526","3259a245fcc24c65d35b9b1819465aa7","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"527","32ff979dd3a29f3841dc5207ddd96feb","Pungitius pungitius","species","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"528","33089b1f53a6a022d35d40bfad9a2ebd","Leptocottus armatus","species","Leptocottus armatus","Leptocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"529","3390e1aba89fafe1ce719b9c1842b5f4","Atheresthes stomias","species","Atheresthes stomias","Atheresthes","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"530","33d3745484fd687496698e01e0cca0c9","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"531","34d37bb850e84db4135028949e911023","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"532","354e8e4dd66b59d80b0a1f4ffaf87675","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"533","35969e7a90a8a8fa59be28ed9b0aa1f5","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"534","36262304709395321c5c6bc983e8741f","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"535","362bb945598d14716d3f88903a10bb35","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"536","36635c37c602e6734d9057816283e962","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"537","369e864dccadebfc1b32a64a2f22f205","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"538","36dbf7dbf9199adf30629cc97522d47e","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"539","370b301d2b29e0672f4bd87452d1590a","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"540","373cf56bf02b9f1e431f37cebfa6bb5c","Pholis laeta","species","Pholis laeta","Pholis","Pholidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"541","374f925b3b212cb656203fe7246399bc","Pholis laeta","species","Pholis laeta","Pholis","Pholidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"542","37cb686b6b3eddef6ccd0e33bc7dc49a","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"543","37f4290f0d095cdceeb47317acab54a6","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"544","385ee39b05b952ff93101bd7ac005a7c","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"545","388575b0a51bd7687bc7d4ccaa919c1c","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"546","38b98f8ef6231f8d365f67401f50a145","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"547","38d983bfb890e0162b643550fd196916","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"548","38e0d1cffc37f267b210bee0a4614a71","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"549","38f7beb3a039d9fa31ab44d27890c81d","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"550","38f7fd8966f3a56b311f3258ac0a485a","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"551","3930fb5d53c5ccfbdf47c1289ea5d77e","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"552","393c0c2d1744878f18beffba7f8390ce","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"553","399b0c450a513b44ed4e490e2f16ca1c","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"554","39e9a9af4929934c47f1cd28be327d50","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"555","3a4f276ff430999c037f62e1c7ea8923","Oncorhynchus kisutch","species","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"556","3a92c0e4925e98bd56d3415c4fef9a6a","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"557","3ad628869d6fd9908f962e9556e21229","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"558","3afbf3b10e772bee002d1bad96ed8c17","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"559","3b10cfcee108d60c4dce9ecad39190e1","Ammodytes personatus","species","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota"
"560","3b5bdb8b4a1166e010a697633eb72ea7","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"561","3b7c632871718faf5f767223cf4bb9bb","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"562","3c01d2c57610be9f7a049085e0a0551c","Oncorhynchus kisutch","species","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"563","3c2a7104c55375a152086b8481177f24","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"564","3c30751db4d2920d6a20c44623b22e39","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"565","3c36e9c22d5f55ac726fdeccfaab6a41","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"566","3c3ab8363489a43e55b562408794ef65","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"567","3c85314978da4e4cd3ff0cb1338d9d55","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"568","3d4ace183e6542f60528752d1e8eda76","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"569","3da496dc8e15a2fd5df9c278b7b25c4a","Pungitius pungitius","species","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"570","3e3d8446ce2dd84b91ec005e3d870db7","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"571","3e54134cc061871dcb62fa219af60b2b","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"572","3e666f3bb3c2f6b12d9ffaa794580531","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"573","3e79f9c90ee14b6941601953927ec175","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"574","3ea04d23c45ec2bd47c8b8947c6f109e","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"575","3f3439c514476c764709980831083883","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"576","3fa2b83419ecdfef59ca58c049fe62fa","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"577","3faa265937530b09525ccd3eb65d2096","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"578","3fb5438180f6ab2b721ed876a40c48e3","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"579","3fdf18ca94ac02406a4222da1cbac328","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"580","400476bca2cd2b71148e94042850bad6","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"581","40a5b74b8da3f9157f7cc107ed8b825b","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"582","413277abfb1602067a60761b80a1dad2","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"583","4165cc27139ebc10e15a89dfc06faa71","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"584","41a516a2febc13117689969e2d8a11bd","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"585","41c91665d034487dc7b05949760dc7c1","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"586","41f2dac9d4d046208ebc4d7ee8b6d447","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"587","41f36b1016f5a392cc4ffa88a301c394","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"588","4213ed7a6752aab29951a3daf3623668","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"589","4227592b13c52242063056d31a9ff2d4","Pholis laeta","species","Pholis laeta","Pholis","Pholidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"590","4318e232c6de035ff2467cb92159290b","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"591","43880287ded2fe8c1b8383c544fb2d03","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"592","4423170c2869563f0bad77210ba2f1cc","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"593","451e25d3dd6425a12fecd841163a5b3c","Oncorhynchus kisutch","species","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"594","45b554b5a086aa4e959a59b203cbff68","Microgadus proximus","species","Microgadus proximus","Microgadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"595","46aeb14400bdef36308e821b8c8863a3","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"596","46c6370302c0b4567ae5570cbd72ece3","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"597","473b5a11cef84ba7964f625cd9ff04f6","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"598","481bb3cf8cac03fcecd0a93c361f9078","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"599","4832f3a9f74d18809ba3161cc5e52184","Pungitius pungitius","species","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"600","483b80dab798db3622e1abcbd58932ed","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"601","4879a1bb4ebccd0f90eba0d8a8b0c794","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"602","48e7539b21a093621397335ec0d502e6","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"603","49195c7d8879d7cf2d00748f16246a82","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"604","4939260ddccb50a39b7fa7c4909bac46","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"605","49a35c5fdb11222e43aba88c113a576f","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"606","4a17b59adaf8eedfe89b616d5bf9bd71","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"607","4a91d03050c78f2b87079dea0b10e112","Oncorhynchus kisutch","species","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"608","4af5ca75eb095708f08da99cb1abbce0","Pungitius pungitius","species","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"609","4b21d9e906341a937e44b638cc6ca499","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"610","4b321f957338622fa321ea2379edb83b","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"611","4c32b6c934e9dd084f7993eb31b4a4a5","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"612","4c8c5b0d25561897cfd4c9a621cb8a07","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"613","4cda28fb355c2accc87e89d5518d7f65","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"614","4d081d75159be32a469cf009ff5cf932","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"615","4d10a7c118cb23f68127be175e6b3bca","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"616","4db5cfb676d2ea6df3552c3c74d3ed01","Pungitius pungitius","species","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"617","4df39ef3859173198aeca00a6da049df","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"618","4e4898d65347c07c034f0a5b0cf66b5a","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"619","4ec4c3d4b5485f5c51c9fa69cf701e18","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"620","4ed2dc07d7474d1d39f30dc50f41a844","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"621","4fb50e8f7af6970ab20be81cbf595ec0","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
