Region,Region.Code,code,Site,site.letter,Sample,sampling.date.code,sampling.set,bottle.number,sample.name.library.prep,SamplingDate,SamplingMonth,SamplingYear.x,Buffer,Extraction.Status,sample.box,Library.Preparation.Status..MiFish.,Library.Preparation.Status..16s_Metazoa.,Library.Preparation.Status..MarVer.,field.notes,lab.notes
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_4-1-21_Set1_3,421,1,3,kbh421s13,4/1/21,April,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_4-1-21_Set1_4,421,1,4,kbh421s14,4/1/21,April,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_4-1-21_Set3_1,421,3,1,kbh421s31,4/1/21,April,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_4-1-21_Set3_2,421,3,2,kbh421s32,4/1/21,April,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_4-1-21_Set3_3,421,3,3,kbh421s33,4/1/21,April,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_4-1-21_Set3_4,421,3,4,kbh421s34,4/1/21,April,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_4-1-21_Set5_1,421,5,1,kbh421s51,4/1/21,April,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_4-1-21_Set5_2,421,5,2,kbh421s52,4/1/21,April,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_4-1-21_Set5_3,421,5,3,kbh421s53,4/1/21,April,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_4-1-21_Set5_4,421,5,4,kbh421s54,4/1/21,April,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8-24-21_Set1_NC,921,1,NC,kbh921s1NC,8/24/21,August,2021,ethanol ,complete,kb box 2,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8-24-21_Set1_NC,921,1,NC,kbh921s1NC,8/24/21,August,2021,ethanol ,complete,kb box 2,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8-24-21_Set1_1,921,1,1,kbh921s11,8/24/21,August,2021,ethanol ,complete,kb box 2,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8-24-21_Set1_1,921,1,1,kbh921s11,8/24/21,August,2021,ethanol ,complete,kb box 2,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8-24-21_Set1_2,921,1,2,kbh921s12,8/24/21,August,2021,ethanol ,complete,kb box 2,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8-24-21_Set1_2,921,1,2,kbh921s12,8/24/21,August,2021,ethanol ,complete,kb box 2,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8-24-21_Set1_3,921,1,3,kbh921s13,8/24/21,August,2021,ethanol ,complete,kb box 2,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8-24-21_Set1_3,921,1,3,kbh921s13,8/24/21,August,2021,ethanol ,complete,kb box 2,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8-24-21_Set1_4,921,1,4,kbh921s14,8/24/21,August,2021,ethanol ,complete,kb box 2,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8-24-21_Set1_4,921,1,4,kbh921s14,8/24/21,August,2021,ethanol ,complete,kb box 2,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8-24-21_Set3_1,921,3,1,kbh921s31,8/24/21,August,2021,ethanol ,complete,kb box 2,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8-24-21_Set3_1,921,3,1,kbh921s31,8/24/21,August,2021,ethanol ,complete,kb box 2,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8-24-21_Set3_2,921,3,2,kbh921s32,8/24/21,August,2021,ethanol ,complete,kb box 2,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8-24-21_Set3_2,921,3,2,kbh921s32,8/24/21,August,2021,ethanol ,complete,kb box 2,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8-24-21_Set3_3,921,3,3,kbh921s33,8/24/21,August,2021,ethanol ,complete,kb box 2,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8-24-21_Set3_3,921,3,3,kbh921s33,8/24/21,August,2021,ethanol ,complete,kb box 2,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8-24-21_Set3_4,921,3,4,kbh921s34,8/24/21,August,2021,ethanol ,complete,kb box 2,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8-24-21_Set3_4,921,3,4,kbh921s34,8/24/21,August,2021,ethanol ,complete,kb box 2,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8-24-21_Set5_1,921,5,1,kbh921s51,8/24/21,August,2021,ethanol ,complete,kb box 2,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8-24-21_Set5_1,921,5,1,kbh921s51,8/24/21,August,2021,ethanol ,complete,kb box 2,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8-24-21_Set5_2,921,5,2,kbh921s52,8/24/21,August,2021,ethanol ,complete,kb box 2,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8-24-21_Set5_2,921,5,2,kbh921s52,8/24/21,August,2021,ethanol ,complete,kb box 2,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8-24-21_Set5_3,921,5,3,kbh921s53,8/24/21,August,2021,ethanol ,complete,kb box 2,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8-24-21_Set5_3,921,5,3,kbh921s53,8/24/21,August,2021,ethanol ,complete,kb box 2,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8-24-21_Set5_4,921,5,4,kbh921s54,8/24/21,August,2021,ethanol ,complete,kb box 2,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8-24-21_Set5_4,921,5,4,kbh921s54,8/24/21,August,2021,ethanol ,complete,kb box 2,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5-25-21_Set1_NC,621,1,NC,kbh621s1NC,5/25/21,May,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5-25-21_Set1_NC,621,1,NC,kbh621s1NC,5/25/21,May,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5-25-21_Set1_1,621,1,1,kbh621s11,5/25/21,May,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5-25-21_Set1_1,621,1,1,kbh621s11,5/25/21,May,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5-25-21_Set1_2,621,1,2,kbh621s12,5/25/21,May,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5-25-21_Set1_2,621,1,2,kbh621s12,5/25/21,May,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5-25-21_Set1_3,621,1,3,kbh621s13,5/25/21,May,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5-25-21_Set1_3,621,1,3,kbh621s13,5/25/21,May,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5-25-21_Set1_4,621,1,4,kbh621s14,5/25/21,May,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5-25-21_Set1_4,621,1,4,kbh621s14,5/25/21,May,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5-25-21_Set3_1,621,3,1,kbh621s31,5/25/21,May,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5-25-21_Set3_1,621,3,1,kbh621s31,5/25/21,May,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5-25-21_Set3_2,621,3,2,kbh621s32,5/25/21,May,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5-25-21_Set3_2,621,3,2,kbh621s32,5/25/21,May,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5-25-21_Set3_3,621,3,3,kbh621s33,5/25/21,May,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5-25-21_Set3_3,621,3,3,kbh621s33,5/25/21,May,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5-25-21_Set3_4,621,3,4,kbh621s34,5/25/21,May,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5-25-21_Set3_4,621,3,4,kbh621s34,5/25/21,May,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5-25-21_Set5_1,621,5,1,kbh621s51,5/25/21,May,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5-25-21_Set5_1,621,5,1,kbh621s51,5/25/21,May,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5-25-21_Set5_2,621,5,2,kbh621s52,5/25/21,May,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5-25-21_Set5_2,621,5,2,kbh621s52,5/25/21,May,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5-25-21_Set5_3,621,5,3,kbh621s53,5/25/21,May,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5-25-21_Set5_3,621,5,3,kbh621s53,5/25/21,May,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5-25-21_Set5_4,621,5,4,kbh621s54,5/25/21,May,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5-25-21_Set5_4,621,5,4,kbh621s54,5/25/21,May,2021,ethanol ,complete,kb hal 2021,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_4_16_22_Set1_NC,422,1,NC,kbh422s1NC,4/16/22,Apr,2022,ethanol ,complete,,L20230323,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_4_16_22_Set1_1,422,1,1,kbh422s11,4/16/22,Apr,2022,ethanol ,complete,,L20230323,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_4_16_22_Set1_2,422,1,2,kbh422s12,4/16/22,Apr,2022,ethanol ,complete,,L20230323,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_4_16_22_Set1_3,422,1,3,kbh422s13,4/16/22,Apr,2022,ethanol ,complete,,L20230323,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_4_16_22_Set1_4,422,1,4,kbh422s14,4/16/22,Apr,2022,ethanol ,complete,,L20230323,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_4_16_22_Set3_1,422,3,1,kbh422s31,4/16/22,Apr,2022,ethanol ,complete,,L20230323,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_4_16_22_Set3_2,422,3,2,kbh422s32,4/16/22,Apr,2022,ethanol ,complete,,L20230323,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_4_16_22_Set3_3,422,3,3,kbh422s33,4/16/22,Apr,2022,ethanol ,complete,,L20230323,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_4_16_22_Set3_4,422,3,4,kbh422s34,4/16/22,Apr,2022,ethanol ,complete,,L20230323,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_4_16_22_Set5_1,422,5,1,kbh422s51,4/16/22,Apr,2022,ethanol ,complete,,L20230323,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_4_16_22_Set5_2,422,5,2,kbh422s52,4/16/22,Apr,2022,ethanol ,complete,,L20230323,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_4_16_22_Set5_3,422,5,3,kbh422s53,4/16/22,Apr,2022,ethanol ,complete,,L20230323,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_4_16_22_Set5_4,422,5,4,kbh422s54,4/16/22,Apr,2022,ethanol ,complete,,L20230323,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5_14_22_Set1_NC,522,1,NC,kbh522s1NC,5/14/22,May,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5_14_22_Set1_1,522,1,1,kbh522s11,5/14/22,May,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5_14_22_Set1_2,522,1,2,kbh522s12,5/14/22,May,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5_14_22_Set1_3,522,1,3,kbh522s13,5/14/22,May,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5_14_22_Set1_4,522,1,4,kbh522s14,5/14/22,May,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5_14_22_Set3_1,522,3,1,kbh522s31,5/14/22,May,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5_14_22_Set3_2,522,3,2,kbh522s32,5/14/22,May,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5_14_22_Set3_3,522,3,3,kbh522s33,5/14/22,May,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5_14_22_Set3_4,522,3,4,kbh522s34,5/14/22,May,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5_14_22_Set5_1,522,5,1,kbh522s51,5/14/22,May,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5_14_22_Set5_2,522,5,2,kbh522s52,5/14/22,May,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5_14_22_Set5_3,522,5,3,kbh522s53,5/14/22,May,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_5_14_22_Set5_4,522,5,4,kbh522s54,5/14/22,May,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_6_12_22_Set1_NC,622,1,NC,kbh622s1NC,6/12/22,Jun,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_6_12_22_Set1_1,622,1,1,kbh622s11,6/12/22,Jun,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_6_12_22_Set1_2,622,1,2,kbh622s12,6/12/22,Jun,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_6_12_22_Set1_3,622,1,3,kbh622s13,6/12/22,Jun,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_6_12_22_Set1_4,622,1,4,kbh622s14,6/12/22,Jun,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_6_12_22_Set3_1,622,3,1,kbh622s31,6/12/22,Jun,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_6_12_22_Set3_2,622,3,2,kbh622s32,6/12/22,Jun,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_6_12_22_Set3_3,622,3,3,kbh622s33,6/12/22,Jun,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_6_12_22_Set3_4,622,3,4,kbh622s34,6/12/22,Jun,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_6_12_22_Set5_1,622,5,1,kbh622s51,6/12/22,Jun,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_6_12_22_Set5_2,622,5,2,kbh622s52,6/12/22,Jun,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_6_12_22_Set5_3,622,5,3,kbh622s53,6/12/22,Jun,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_6_12_22_Set5_4,622,5,4,kbh622s54,6/12/22,Jun,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_7_12_22_Set1_NC,722,1,NC,kbh722s1NC,7/12/22,Jul,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_7_12_22_Set1_1A,722,1,1,kbh722s11,7/12/22,Jul,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_7_12_22_Set1_1B,722,1,1,kbh722s11,7/12/22,Jul,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_7_12_22_Set1_2A,722,1,2,kbh722s12,7/12/22,Jul,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_7_12_22_Set1_2B,722,1,2,kbh722s12,7/12/22,Jul,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_7_12_22_Set1_3A,722,1,3,kbh722s13,7/12/22,Jul,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_7_12_22_Set1_3B,722,1,3,kbh722s13,7/12/22,Jul,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_7_12_22_Set1_4A,722,1,4,kbh722s14,7/12/22,Jul,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_7_12_22_Set1_4B,722,1,4,kbh722s14,7/12/22,Jul,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_7_12_22_Set3_1,722,3,1,kbh722s31,7/12/22,Jul,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_7_12_22_Set3_2,722,3,2,kbh722s32,7/12/22,Jul,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_7_12_22_Set3_3,722,3,3,kbh722s33,7/12/22,Jul,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_7_12_22_Set3_4,722,3,4,kbh722s34,7/12/22,Jul,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_7_12_22_Set5_1,722,5,1,kbh722s51,7/12/22,Jul,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_7_12_22_Set5_2,722,5,2,kbh722s52,7/12/22,Jul,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_7_12_22_Set5_3,722,5,3,kbh722s53,7/12/22,Jul,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_7_12_22_Set5_4,722,5,4,kbh722s54,7/12/22,Jul,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8_10_22_Set1_NC,822,1,NC,kbh822s1NC,8/10/22,Aug,2022,ethanol ,,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8_10_22_Set1_1,822,1,1,kbh822s11,8/10/22,Aug,2022,ethanol ,,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8_10_22_Set1_2,822,1,2,kbh822s12,8/10/22,Aug,2022,ethanol ,,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8_10_22_Set1_3,822,1,3,kbh822s13,8/10/22,Aug,2022,ethanol ,,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8_10_22_Set1_4,822,1,4,kbh822s14,8/10/22,Aug,2022,ethanol ,,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8_10_22_Set3_1,822,3,1,kbh822s31,8/10/22,Aug,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8_10_22_Set3_2,822,3,2,kbh822s32,8/10/22,Aug,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8_10_22_Set3_3,822,3,3,kbh822s33,8/10/22,Aug,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8_10_22_Set3_4,822,3,4,kbh822s34,8/10/22,Aug,2022,ethanol ,complete,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8_10_22_Set5_1,822,5,1,kbh822s51,8/10/22,Aug,2022,ethanol ,,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8_10_22_Set5_2,822,5,2,kbh822s52,8/10/22,Aug,2022,ethanol ,,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8_10_22_Set5_3,822,5,3,kbh822s53,8/10/22,Aug,2022,ethanol ,,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_8_10_22_Set5_4,822,5,4,kbh822s54,8/10/22,Aug,2022,ethanol ,,,,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_9_12_22_Set1_NC,922,1,NC,kbh922s1NC,9/12/22,Sep,2022,ethanol ,complete,,L20230529,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_9_12_22_Set1_1,922,1,1,kbh922s11,9/12/22,Sep,2022,ethanol ,complete,,L20230529,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_9_12_22_Set1_2,922,1,2,kbh922s12,9/12/22,Sep,2022,ethanol ,complete,,L20230529,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_9_12_22_Set1_3,922,1,3,kbh922s13,9/12/22,Sep,2022,ethanol ,complete,,L20230529,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_9_12_22_Set1_4,922,1,4,kbh922s14,9/12/22,Sep,2022,ethanol ,complete,,L20230529,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_9_12_22_Set3_1,922,3,1,kbh922s31,9/12/22,Sep,2022,ethanol ,complete,,L20230529,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_9_12_22_Set3_2,922,3,2,kbh922s32,9/12/22,Sep,2022,ethanol ,complete,,L20230529,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_9_12_22_Set3_3,922,3,3,kbh922s33,9/12/22,Sep,2022,ethanol ,complete,,L20230529,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_9_12_22_Set3_4,922,3,4,kbh922s34,9/12/22,Sep,2022,ethanol ,complete,,L20230529,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_9_12_22_Set5_1,922,5,1,kbh922s51,9/12/22,Sep,2022,ethanol ,complete,,L20230529,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_9_12_22_Set5_2,922,5,2,kbh922s52,9/12/22,Sep,2022,ethanol ,complete,,L20230529,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_9_12_22_Set5_3,922,5,3,kbh922s53,9/12/22,Sep,2022,ethanol ,complete,,L20230529,NA,NA,NA,
Kachemak Bay ,kb,kbhbi,halibut,h,HAL_9_12_22_Set5_4,922,5,4,kbh922s54,9/12/22,Sep,2022,ethanol ,complete,,L20230529,NA,NA,NA,
Kachemak Bay ,kb,kbjki,jakalof,j,JAK_3-29-21_Set1_NC,421,1,NC,kbj421s1NC,3/29/21,April,2021,ethanol ,complete,kb box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbjki,jakalof,j,JAK_3-29-21_Set1_NC,421,1,NC,kbj421s1NC,3/29/21,April,2021,ethanol ,complete,kb box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbjki,jakalof,j,JAK_3-29-21_Set1_1,421,1,1,kbj421s11,3/29/21,April,2021,ethanol ,complete,kb box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbjki,jakalof,j,JAK_3-29-21_Set1_1,421,1,1,kbj421s11,3/29/21,April,2021,ethanol ,complete,kb box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbjki,jakalof,j,JAK_3-29-21_Set1_2,421,1,2,kbj421s12,3/29/21,April,2021,ethanol ,complete,kb box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbjki,jakalof,j,JAK_3-29-21_Set1_2,421,1,2,kbj421s12,3/29/21,April,2021,ethanol ,complete,kb box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbjki,jakalof,j,JAK_3-29-21_Set1_3,421,1,3,kbj421s13,3/29/21,April,2021,ethanol ,complete,kb box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbjki,jakalof,j,JAK_3-29-21_Set1_3,421,1,3,kbj421s13,3/29/21,April,2021,ethanol ,complete,kb box 1,,NA,NA,NA,
